Row ID+O6G3A1:R6,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Profit,Payment Mode,AvgDeivery
5863,CA-2019-101525,"Wednesday, May 1, 2019","Saturday, May 4, 2019",Second Class,CM-12235,Chris McAfee,Consumer,United States,Little Rock,Arkansas,South,OFF-PA-10003936,Office Supplies,Paper,Xerox 1994,19.44,3,9.3312,Online,3
1358,CA-2019-145247,"Sunday, May 5, 2019","Tuesday, May 7, 2019",First Class,ND-18370,Natalie DeCherney,Consumer,United States,Louisville,Kentucky,South,OFF-PA-10003641,Office Supplies,Paper,Xerox 1909,79.14,3,36.4044,Cards,2
1632,CA-2019-106530,"Wednesday, May 8, 2019","Wednesday, May 8, 2019",Same Day,CL-12565,Clay Ludtke,Consumer,United States,Cleveland,Ohio,East,OFF-PA-10002986,Office Supplies,Paper,Xerox 1898,10.688,2,3.7408,COD,0
1633,CA-2019-106530,"Wednesday, May 8, 2019","Wednesday, May 8, 2019",Same Day,CL-12565,Clay Ludtke,Consumer,United States,Cleveland,Ohio,East,OFF-PA-10004451,Office Supplies,Paper,Xerox 222,10.368,2,3.6288,COD,0
7734,CA-2019-165673,"Wednesday, May 15, 2019","Sunday, May 19, 2019",Second Class,MN-17935,Michael Nguyen,Consumer,United States,Springfield,Ohio,East,OFF-PA-10000697,Office Supplies,Paper,"TOPS Voice Message Log Book, Flash Format",15.232,4,5.5216,Online,4
7790,US-2019-117037,"Friday, May 17, 2019","Monday, May 20, 2019",First Class,LW-17215,Luke Weiss,Consumer,United States,Chicago,Illinois,Central,OFF-PA-10000791,Office Supplies,Paper,"Wirebound Message Books, Four 2 3/4 x 5 Forms per Page, 200 Sets per Book",30.528,8,9.54,Online,3
1274,CA-2019-119186,"Sunday, May 26, 2019","Sunday, May 26, 2019",Same Day,MS-17710,Maurice Satty,Consumer,United States,Fort Worth,Texas,Central,OFF-PA-10004621,Office Supplies,Paper,Xerox 212,10.368,2,3.6288,Online,0
1276,CA-2019-119186,"Sunday, May 26, 2019","Sunday, May 26, 2019",Same Day,MS-17710,Maurice Satty,Consumer,United States,Fort Worth,Texas,Central,OFF-PA-10004040,Office Supplies,Paper,Universal Premium White Copier/Laser Paper (20Lb. and 87 Bright),14.352,3,5.2026,COD,0
70,CA-2019-119823,"Tuesday, June 4, 2019","Thursday, June 6, 2019",First Class,KD-16270,Karen Daniels,Consumer,United States,Springfield,Virginia,South,OFF-PA-10000482,Office Supplies,Paper,"Snap-A-Way Black Print Carbonless Ruled Speed Letter, Triplicate",75.88,2,35.6636,COD,2
238,CA-2019-157749,"Tuesday, June 4, 2019","Sunday, June 9, 2019",Second Class,KL-16645,Ken Lonsdale,Consumer,United States,Chicago,Illinois,Central,OFF-PA-10003349,Office Supplies,Paper,Xerox 1957,25.92,5,9.396,Online,5
2602,CA-2019-165848,"Tuesday, June 4, 2019","Tuesday, June 4, 2019",Same Day,EN-13780,Edward Nazzal,Consumer,United States,New York City,New York,East,OFF-PA-10000349,Office Supplies,Paper,Easy-staple paper,14.94,3,7.0218,COD,0
5535,US-2019-167472,"Thursday, June 6, 2019","Friday, June 7, 2019",First Class,CK-12595,Clytie Kelty,Consumer,United States,Little Rock,Arkansas,South,OFF-PA-10000157,Office Supplies,Paper,Xerox 191,59.94,3,28.1718,Online,1
5538,US-2019-167472,"Thursday, June 6, 2019","Friday, June 7, 2019",First Class,CK-12595,Clytie Kelty,Consumer,United States,Little Rock,Arkansas,South,OFF-PA-10001534,Office Supplies,Paper,Xerox 230,12.96,2,6.2208,Online,1
6050,CA-2019-152765,"Saturday, June 15, 2019","Tuesday, June 18, 2019",First Class,LS-17245,Lynn Smith,Consumer,United States,Houston,Texas,Central,OFF-PA-10000483,Office Supplies,Paper,Xerox 19,173.488,7,54.215,Online,3
57,CA-2019-111682,"Monday, June 17, 2019","Tuesday, June 18, 2019",First Class,TB-21055,Ted Butterfield,Consumer,United States,Troy,New York,East,OFF-PA-10001569,Office Supplies,Paper,Xerox 232,32.4,5,15.552,Online,1
59,CA-2019-111682,"Monday, June 17, 2019","Tuesday, June 18, 2019",First Class,TB-21055,Ted Butterfield,Consumer,United States,Troy,New York,East,OFF-PA-10000587,Office Supplies,Paper,"Array Parchment Paper, Assorted Colors",14.56,2,6.9888,Cards,1
6849,US-2019-163461,"Tuesday, June 18, 2019","Friday, June 21, 2019",First Class,BT-11440,Bobby Trafton,Consumer,United States,Frankfort,Illinois,Central,OFF-PA-10003134,Office Supplies,Paper,Xerox 1937,76.864,2,26.9024,COD,3
6753,CA-2019-154767,"Friday, June 28, 2019","Sunday, June 30, 2019",Second Class,BP-11155,Becky Pak,Consumer,United States,Paterson,New Jersey,East,OFF-PA-10003039,Office Supplies,Paper,Xerox 1960,61.96,2,27.882,Cards,2
4174,CA-2019-152163,"Monday, July 1, 2019","Monday, July 1, 2019",Same Day,JF-15355,Jay Fein,Consumer,United States,Columbia,South Carolina,South,OFF-PA-10000788,Office Supplies,Paper,Xerox 210,12.96,2,6.2208,COD,0
3816,CA-2019-152471,"Monday, July 8, 2019","Monday, July 8, 2019",Same Day,ZD-21925,Zuschuss Donatelli,Consumer,United States,Jacksonville,Florida,South,OFF-PA-10004965,Office Supplies,Paper,Xerox 1921,15.984,2,4.995,Online,0
6666,CA-2019-115483,"Sunday, July 14, 2019","Thursday, July 18, 2019",Second Class,JS-15880,John Stevenson,Consumer,United States,Irving,Texas,Central,OFF-PA-10001497,Office Supplies,Paper,Xerox 1914,219.84,5,79.692,Online,4
1801,CA-2019-121034,"Thursday, August 8, 2019","Saturday, August 10, 2019",Second Class,JF-15565,Jill Fjeld,Consumer,United States,Dallas,Texas,Central,OFF-PA-10001994,Office Supplies,Paper,"Ink Jet Note and Greeting Cards, 8-1/2"" x 5-1/2"" Card Size",53.952,3,17.5344,Cards,2
3517,US-2019-113649,"Friday, August 9, 2019","Monday, August 12, 2019",First Class,HA-14920,Helen Andreada,Consumer,United States,Fayetteville,North Carolina,South,OFF-PA-10000130,Office Supplies,Paper,Xerox 199,30.816,9,9.63,Cards,3
1087,CA-2019-167584,"Monday, August 12, 2019","Monday, August 12, 2019",Same Day,LC-16870,Lena Cacioppo,Consumer,United States,Des Moines,Iowa,Central,OFF-PA-10000029,Office Supplies,Paper,Xerox 224,6.48,1,3.1104,Cards,0
1748,CA-2019-155670,"Tuesday, August 13, 2019","Saturday, August 17, 2019",Second Class,EM-14065,Erin Mull,Consumer,United States,Jacksonville,North Carolina,South,OFF-PA-10004947,Office Supplies,Paper,Easy-staple paper,10.272,3,3.21,Cards,4
7049,CA-2019-119515,"Wednesday, August 14, 2019","Friday, August 16, 2019",First Class,TR-21325,Toby Ritter,Consumer,United States,Nashville,Tennessee,South,OFF-PA-10000552,Office Supplies,Paper,Xerox 200,15.552,3,5.4432,COD,2
6057,CA-2019-113551,"Sunday, August 18, 2019","Tuesday, August 20, 2019",First Class,NF-18385,Natalie Fritzler,Consumer,United States,Edinburg,Texas,Central,OFF-PA-10004665,Office Supplies,Paper,Advantus Motivational Note Cards,83.84,8,30.392,Online,2
1870,CA-2019-148201,"Monday, August 26, 2019","Thursday, August 29, 2019",Second Class,CC-12145,Charles Crestani,Consumer,United States,Seattle,Washington,West,OFF-PA-10000019,Office Supplies,Paper,Xerox 1931,6.48,1,3.1104,Online,3
3342,CA-2019-145982,"Tuesday, August 27, 2019","Sunday, September 1, 2019",Second Class,TB-21055,Ted Butterfield,Consumer,United States,Quincy,Massachusetts,East,OFF-PA-10000675,Office Supplies,Paper,Xerox 1919,122.97,3,60.2553,Online,5
3345,CA-2019-145982,"Tuesday, August 27, 2019","Sunday, September 1, 2019",Second Class,TB-21055,Ted Butterfield,Consumer,United States,Quincy,Massachusetts,East,OFF-PA-10002666,Office Supplies,Paper,Southworth 25% Cotton Linen-Finish Paper & Envelopes,81.54,9,36.693,COD,5
5807,CA-2019-149783,"Wednesday, September 4, 2019","Saturday, September 7, 2019",Second Class,DL-13315,Delfina Latchford,Consumer,United States,Knoxville,Tennessee,South,OFF-PA-10002195,Office Supplies,Paper,"RSVP Cards & Envelopes, Blank White, 8-1/2"" X 11"", 24 Cards/25 Envelopes/Set",12.192,3,4.1148,Cards,3
444,CA-2019-115756,"Thursday, September 5, 2019","Saturday, September 7, 2019",Second Class,PK-19075,Pete Kriz,Consumer,United States,Detroit,Michigan,Central,OFF-PA-10002222,Office Supplies,Paper,"Xerox Color Copier Paper, 11"" x 17"", Ream",91.36,4,42.0256,Online,2
3877,CA-2019-136231,"Thursday, September 5, 2019","Saturday, September 7, 2019",Second Class,DM-13015,Darrin Martin,Consumer,United States,Johnson City,Tennessee,South,OFF-PA-10000327,Office Supplies,Paper,Xerox 1971,10.272,3,3.21,COD,2
7126,CA-2019-123176,"Friday, September 27, 2019","Sunday, September 29, 2019",Second Class,JG-15160,James Galang,Consumer,United States,Atlanta,Georgia,South,OFF-PA-10003971,Office Supplies,Paper,Xerox 1965,17.94,3,8.7906,Cards,2
2668,CA-2019-111794,"Tuesday, October 1, 2019","Tuesday, October 1, 2019",Same Day,HG-15025,Hunter Glantz,Consumer,United States,Amarillo,Texas,Central,OFF-PA-10000474,Office Supplies,Paper,Easy-staple paper,28.352,1,9.5688,Online,0
6206,CA-2019-133697,"Sunday, October 20, 2019","Thursday, October 24, 2019",Second Class,CM-12445,Chuck Magee,Consumer,United States,Houston,Texas,Central,OFF-PA-10000726,Office Supplies,Paper,"Black Print Carbonless Snap-Off Rapid Letter, 8 1/2"" x 7""",51.016,7,15.9425,COD,4
6580,CA-2019-169887,"Tuesday, October 22, 2019","Tuesday, October 22, 2019",Same Day,MS-17530,MaryBeth Skach,Consumer,United States,Seattle,Washington,West,OFF-PA-10003001,Office Supplies,Paper,Xerox 1986,6.68,1,3.2064,COD,0
6138,US-2019-142251,"Thursday, October 31, 2019","Monday, November 4, 2019",Second Class,FO-14305,Frank Olsen,Consumer,United States,Hollywood,Florida,South,OFF-PA-10002986,Office Supplies,Paper,Xerox 1898,32.064,6,11.2224,Online,4
8065,CA-2019-132997,"Thursday, November 7, 2019","Saturday, November 9, 2019",First Class,LW-17215,Luke Weiss,Consumer,United States,Rochester,New York,East,OFF-PA-10004983,Office Supplies,Paper,Xerox 23,12.96,2,6.2208,Cards,2
8568,US-2019-136581,"Sunday, November 10, 2019","Tuesday, November 12, 2019",First Class,SV-20365,Seth Vernon,Consumer,United States,Troy,Ohio,East,OFF-PA-10002787,Office Supplies,Paper,Xerox 227,31.104,6,10.8864,COD,2
2265,CA-2019-131065,"Thursday, November 14, 2019","Saturday, November 16, 2019",Second Class,AA-10375,Allen Armold,Consumer,United States,Atlanta,Georgia,South,OFF-PA-10002479,Office Supplies,Paper,Xerox 4200 Series MultiUse Premium Copy Paper (20Lb. and 84 Bright),5.28,1,2.376,Online,2
8567,CA-2019-134110,"Sunday, November 17, 2019","Monday, November 18, 2019",First Class,BG-11035,Barry Gonzalez,Consumer,United States,The Colony,Texas,Central,OFF-PA-10000697,Office Supplies,Paper,"TOPS Voice Message Log Book, Flash Format",15.232,4,5.5216,Online,1
1034,CA-2019-109820,"Wednesday, November 20, 2019","Friday, November 22, 2019",First Class,AG-10390,Allen Goldenen,Consumer,United States,Cincinnati,Ohio,East,OFF-PA-10000955,Office Supplies,Paper,Southworth 25% Cotton Granite Paper & Envelopes,15.696,3,5.1012,Online,2
1398,CA-2019-124485,"Sunday, November 24, 2019","Tuesday, November 26, 2019",First Class,NC-18340,Nat Carroll,Consumer,United States,New York City,New York,East,OFF-PA-10004971,Office Supplies,Paper,Xerox 196,11.56,2,5.6644,COD,2
1400,CA-2019-124485,"Sunday, November 24, 2019","Tuesday, November 26, 2019",First Class,NC-18340,Nat Carroll,Consumer,United States,New York City,New York,East,OFF-PA-10004888,Office Supplies,Paper,Xerox 217,6.48,1,3.1104,COD,2
1668,CA-2019-128531,"Sunday, November 24, 2019","Tuesday, November 26, 2019",Second Class,NS-18505,Neola Schneider,Consumer,United States,Dallas,Texas,Central,OFF-PA-10000167,Office Supplies,Paper,Xerox 1925,74.352,3,23.235,Cards,2
9812,CA-2019-117583,"Wednesday, November 27, 2019","Saturday, November 30, 2019",First Class,CB-12025,Cassandra Brandow,Consumer,United States,East Orange,New Jersey,East,OFF-PA-10001246,Office Supplies,Paper,Xerox 215,25.92,4,12.4416,COD,3
9814,CA-2019-117583,"Wednesday, November 27, 2019","Saturday, November 30, 2019",First Class,CB-12025,Cassandra Brandow,Consumer,United States,East Orange,New Jersey,East,OFF-PA-10000100,Office Supplies,Paper,Xerox 1945,204.95,5,100.4255,Cards,3
103,CA-2019-129903,"Sunday, December 1, 2019","Wednesday, December 4, 2019",Second Class,GZ-14470,Gary Zandusky,Consumer,United States,Rochester,Minnesota,Central,OFF-PA-10004040,Office Supplies,Paper,Universal Premium White Copier/Laser Paper (20Lb. and 87 Bright),23.92,4,11.7208,Online,3
728,US-2019-150861,"Tuesday, December 3, 2019","Friday, December 6, 2019",First Class,EG-13900,Emily Grady,Consumer,United States,Oceanside,New York,East,OFF-PA-10001954,Office Supplies,Paper,Xerox 1964,182.72,8,84.0512,Online,3
1226,CA-2019-126004,"Wednesday, December 4, 2019","Thursday, December 5, 2019",First Class,BM-11140,Becky Martin,Consumer,United States,New York City,New York,East,OFF-PA-10001685,Office Supplies,Paper,Easy-staple paper,40.56,4,19.8744,COD,1
7029,US-2019-157840,"Friday, December 20, 2019","Monday, December 23, 2019",Second Class,MC-17575,Matt Collins,Consumer,United States,Fremont,Nebraska,Central,OFF-PA-10003673,Office Supplies,Paper,Strathmore Photo Mount Cards,33.9,5,15.594,Online,3
2643,CA-2019-124051,"Sunday, December 29, 2019","Monday, December 30, 2019",First Class,KA-16525,Kelly Andreada,Consumer,United States,Aurora,Illinois,Central,OFF-PA-10001289,Office Supplies,Paper,White Computer Printout Paper by Universal,186.048,6,67.4424,Online,1
6523,CA-2020-138289,"Thursday, January 16, 2020","Saturday, January 18, 2020",Second Class,AR-10540,Andy Reiter,Consumer,United States,Jackson,Michigan,Central,OFF-PA-10001260,Office Supplies,Paper,"TOPS Money Receipt Book, Consecutively Numbered in Red,",167.07,7,25.2315,COD,2
9119,CA-2020-153045,"Sunday, January 19, 2020","Friday, January 24, 2020",Second Class,NS-18505,Neola Schneider,Consumer,United States,Philadelphia,Pennsylvania,East,OFF-PA-10003673,Office Supplies,Paper,Strathmore Photo Mount Cards,117.696,4,7.0512,Cards,5
9916,CA-2020-160927,"Wednesday, January 29, 2020","Friday, January 31, 2020",Second Class,TM-21010,Tamara Manning,Consumer,United States,Marion,Iowa,Central,OFF-PA-10000176,Office Supplies,Paper,Xerox 1887,129.85,5,45.528,COD,2
9915,CA-2020-160927,"Wednesday, January 29, 2020","Friday, January 31, 2020",Second Class,TM-21010,Tamara Manning,Consumer,United States,Marion,Iowa,Central,OFF-PA-10003848,Office Supplies,Paper,Xerox 1997,111.96,2,6.2208,COD,2
2368,CA-2020-123659,"Monday, February 10, 2020","Thursday, February 13, 2020",First Class,MN-17935,Michael Nguyen,Consumer,United States,Clinton,Maryland,East,OFF-PA-10002464,Office Supplies,Paper,HP Office Recycled Paper (20Lb. and 87 Bright),1958.12,4,11.3288,COD,3
3735,CA-2020-168193,"Friday, March 6, 2020","Wednesday, March 11, 2020",Second Class,RM-19750,Roland Murray,Consumer,United States,New York City,New York,East,OFF-PA-10002254,Office Supplies,Paper,Xerox 1883,132.38,1,12.1348,Online,5
7233,CA-2020-153843,"Friday, March 13, 2020","Sunday, March 15, 2020",First Class,SC-20380,Shahid Collister,Consumer,United States,Fairfield,Connecticut,East,OFF-PA-10003673,Office Supplies,Paper,Strathmore Photo Mount Cards,160.12,4,12.4752,Cards,2
8999,CA-2020-122763,"Friday, March 20, 2020","Friday, March 20, 2020",Same Day,HG-14845,Harry Greene,Consumer,United States,Houston,Texas,Central,OFF-PA-10002377,Office Supplies,Paper,Xerox 1916,284.064,7,102.774,COD,0
8998,CA-2020-122763,"Friday, March 20, 2020","Friday, March 20, 2020",Same Day,HG-14845,Harry Greene,Consumer,United States,Houston,Texas,Central,OFF-PA-10000474,Office Supplies,Paper,Easy-staple paper,169.704,2,19.1376,Online,0
8153,CA-2020-140151,"Monday, March 23, 2020","Wednesday, March 25, 2020",First Class,RB-19360,Raymond Buch,Consumer,United States,Seattle,Washington,West,OFF-PA-10002986,Office Supplies,Paper,Xerox 1898,126.04,3,9.6192,COD,2
3391,CA-2020-101077,"Wednesday, March 25, 2020","Monday, March 30, 2020",Second Class,DB-13660,Duane Benoit,Consumer,United States,Dallas,Texas,Central,OFF-PA-10004239,Office Supplies,Paper,Xerox 1953,89.848,2,2.14,COD,5
9759,CA-2020-113705,"Friday, March 27, 2020","Sunday, March 29, 2020",Second Class,LC-16870,Lena Cacioppo,Consumer,United States,Richmond,Virginia,South,OFF-PA-10002615,Office Supplies,Paper,"Ampad Gold Fibre Wirebound Steno Books, 6"" x 9"", Gregg Ruled",121.64,4,8.1144,COD,2
1340,CA-2020-100524,"Tuesday, March 31, 2020","Thursday, April 2, 2020",Second Class,CM-12115,Chad McGuire,Consumer,United States,New York City,New York,East,OFF-PA-10004911,Office Supplies,Paper,"Rediform S.O.S. 1-Up Phone Message Bk, 4-1/4x3-1/16 Bk, 1 Form/Pg, 40 Messages/Bk, 3/Pk",182.04,8,36.0192,Online,2
1284,CA-2020-122154,"Thursday, April 9, 2020","Saturday, April 11, 2020",First Class,SA-20830,Sue Ann Reed,Consumer,United States,Jacksonville,Florida,South,OFF-PA-10000994,Office Supplies,Paper,Xerox 1915,266.64,3,88.074,Online,2
3503,CA-2020-125115,"Friday, April 10, 2020","Friday, April 10, 2020",Same Day,RD-19930,Russell D'Ascenzo,Consumer,United States,Austin,Texas,Central,OFF-PA-10004101,Office Supplies,Paper,Xerox 1894,118.368,2,3.6288,Online,0
1441,CA-2020-122735,"Sunday, April 12, 2020","Wednesday, April 15, 2020",Second Class,BD-11320,Bill Donatelli,Consumer,United States,Providence,Rhode Island,East,OFF-PA-10001712,Office Supplies,Paper,Xerox 1948,160.96,4,17.982,COD,3
932,CA-2020-144932,"Tuesday, April 14, 2020","Friday, April 17, 2020",First Class,AB-10165,Alan Barnes,Consumer,United States,Toledo,Ohio,East,OFF-PA-10004971,Office Supplies,Paper,Xerox 196,117.872,3,5.0286,COD,3
6305,CA-2020-107552,"Tuesday, May 5, 2020","Tuesday, May 5, 2020",Same Day,AI-10855,Arianne Irving,Consumer,United States,New York City,New York,East,OFF-PA-10002947,Office Supplies,Paper,Xerox 1923,117.68,1,3.2064,COD,0
4122,CA-2020-133823,"Monday, May 11, 2020","Tuesday, May 12, 2020",Same Day,LP-17080,Liz Pelletier,Consumer,United States,Seattle,Washington,West,OFF-PA-10002870,Office Supplies,Paper,"Ampad Phone Message Book, Recycled, 400 Message Capacity, 5 ¾” x 11”",113.44,6,16.848,Cards,1
6412,CA-2020-161774,"Thursday, May 14, 2020","Friday, May 15, 2020",First Class,GT-14710,Greg Tran,Consumer,United States,Houston,Texas,Central,OFF-PA-10003134,Office Supplies,Paper,Xerox 1937,100.864,2,26.9024,Online,1
6410,CA-2020-161774,"Thursday, May 14, 2020","Friday, May 15, 2020",First Class,GT-14710,Greg Tran,Consumer,United States,Houston,Texas,Central,OFF-PA-10000300,Office Supplies,Paper,Xerox 1936,152.952,3,16.1838,Online,1
959,CA-2020-102414,"Friday, May 15, 2020","Monday, May 18, 2020",Second Class,JA-15970,Joseph Airdo,Consumer,United States,Phoenix,Arizona,West,OFF-PA-10002333,Office Supplies,Paper,"Universal Ultra Bright White Copier/Laser Paper, 8 1/2"" x 11"", Ream",108.552,3,5.6376,COD,3
5053,US-2020-120607,"Tuesday, May 19, 2020","Tuesday, May 19, 2020",Same Day,JC-15775,John Castell,Consumer,United States,Atlanta,Georgia,South,OFF-PA-10003129,Office Supplies,Paper,Tops White Computer Printout Paper,206.64,4,91.9508,Online,0
3943,CA-2020-160458,"Wednesday, May 27, 2020","Friday, May 29, 2020",Second Class,EH-13945,Eric Hoffmann,Consumer,United States,Memphis,Tennessee,South,OFF-PA-10001166,Office Supplies,Paper,Xerox 2,146.92,5,9.072,Cards,2
4839,CA-2020-106831,"Monday, June 1, 2020","Wednesday, June 3, 2020",First Class,FH-14350,Fred Harton,Consumer,United States,Dublin,Ohio,East,OFF-PA-10000682,Office Supplies,Paper,Xerox 1924,140.744,6,10.0572,COD,2
3689,CA-2020-140760,"Tuesday, June 2, 2020","Friday, June 5, 2020",Second Class,DO-13435,Denny Ordway,Consumer,United States,Mesa,Arizona,West,OFF-PA-10002479,Office Supplies,Paper,Xerox 4200 Series MultiUse Premium Copy Paper (20Lb. and 84 Bright),120.344,6,7.92,COD,3
